hour,time,lat,lon,speed_kmh,dir_deg
31,2026-06-07T07:00,51.252716,-94.6538,65.1,275
32,2026-06-07T08:00,51.252716,-94.6538,46.9,266
33,2026-06-07T09:00,51.252716,-94.6538,45.9,250
34,2026-06-07T10:00,51.252716,-94.6538,54.4,248
35,2026-06-07T11:00,51.252716,-94.6538,61.2,259
36,2026-06-07T12:00,51.252716,-94.6538,60.0,268
37,2026-06-07T13:00,51.252716,-94.6538,48.3,256
38,2026-06-07T14:00,51.252716,-94.6538,44.0,259
39,2026-06-07T15:00,51.252716,-94.6538,49.8,255
40,2026-06-07T16:00,51.252716,-94.6538,49.2,269
41,2026-06-07T17:00,51.252716,-94.6538,38.6,265
42,2026-06-07T18:00,51.252716,-94.6538,38.3,250
43,2026-06-07T19:00,51.252716,-94.6538,30.6,228
44,2026-06-07T20:00,51.252716,-94.6538,37.6,197
45,2026-06-07T21:00,51.252716,-94.6538,43.8,189
46,2026-06-07T22:00,51.252716,-94.6538,48.3,207
47,2026-06-07T23:00,51.252716,-94.6538,58.8,200
0,2026-06-06T00:00,51.24358,-88.97772,87.5,243
1,2026-06-06T01:00,51.24358,-88.97772,79.8,249
2,2026-06-06T02:00,51.24358,-88.97772,71.0,266
3,2026-06-06T03:00,51.24358,-88.97772,66.9,291
4,2026-06-06T04:00,51.24358,-88.97772,67.1,299
5,2026-06-06T05:00,51.24358,-88.97772,70.6,302
6,2026-06-06T06:00,51.24358,-88.97772,72.3,306
7,2026-06-06T07:00,51.24358,-88.97772,69.9,309
8,2026-06-06T08:00,51.24358,-88.97772,68.1,311
9,2026-06-06T09:00,51.24358,-88.97772,69.6,314
10,2026-06-06T10:00,51.24358,-88.97772,72.1,316
11,2026-06-06T11:00,51.24358,-88.97772,78.4,320
12,2026-06-06T12:00,51.24358,-88.97772,84.7,322
13,2026-06-06T13:00,51.24358,-88.97772,96.3,321
14,2026-06-06T14:00,51.24358,-88.97772,113.0,323
15,2026-06-06T15:00,51.24358,-88.97772,125.5,326
16,2026-06-06T16:00,51.24358,-88.97772,134.2,328
17,2026-06-06T17:00,51.24358,-88.97772,131.5,326
18,2026-06-06T18:00,51.24358,-88.97772,129.9,324
19,2026-06-06T19:00,51.24358,-88.97772,124.3,323
20,2026-06-06T20:00,51.24358,-88.97772,116.0,321
21,2026-06-06T21:00,51.24358,-88.97772,107.0,318
22,2026-06-06T22:00,51.24358,-88.97772,103.6,317
23,2026-06-06T23:00,51.24358,-88.97772,95.9,317
24,2026-06-07T00:00,51.24358,-88.97772,90.8,314
25,2026-06-07T01:00,51.24358,-88.97772,84.1,312
26,2026-06-07T02:00,51.24358,-88.97772,78.5,309
27,2026-06-07T03:00,51.24358,-88.97772,73.9,306
28,2026-06-07T04:00,51.24358,-88.97772,70.6,302
29,2026-06-07T05:00,51.24358,-88.97772,70.3,297
30,2026-06-07T06:00,51.24358,-88.97772,66.6,296
31,2026-06-07T07:00,51.24358,-88.97772,63.9,296
32,2026-06-07T08:00,51.24358,-88.97772,59.1,299
33,2026-06-07T09:00,51.24358,-88.97772,53.3,306
34,2026-06-07T10:00,51.24358,-88.97772,54.7,308
35,2026-06-07T11:00,51.24358,-88.97772,47.6,311
36,2026-06-07T12:00,51.24358,-88.97772,41.0,308
37,2026-06-07T13:00,51.24358,-88.97772,34.3,306
38,2026-06-07T14:00,51.24358,-88.97772,27.0,302
39,2026-06-07T15:00,51.24358,-88.97772,36.1,291
40,2026-06-07T16:00,51.24358,-88.97772,38.7,277
41,2026-06-07T17:00,51.24358,-88.97772,43.6,278
42,2026-06-07T18:00,51.24358,-88.97772,42.2,285
43,2026-06-07T19:00,51.24358,-88.97772,38.7,277
44,2026-06-07T20:00,51.24358,-88.97772,35.1,262
45,2026-06-07T21:00,51.24358,-88.97772,38.7,254
46,2026-06-07T22:00,51.24358,-88.97772,36.7,259
47,2026-06-07T23:00,51.24358,-88.97772,34.4,241
0,2026-06-06T00:00,51.257553,-83.34991,139.6,245
1,2026-06-06T01:00,51.257553,-83.34991,153.0,245
2,2026-06-06T02:00,51.257553,-83.34991,157.8,245
3,2026-06-06T03:00,51.257553,-83.34991,156.2,245
4,2026-06-06T04:00,51.257553,-83.34991,153.5,243
5,2026-06-06T05:00,51.257553,-83.34991,147.6,243
6,2026-06-06T06:00,51.257553,-83.34991,138.1,240
7,2026-06-06T07:00,51.257553,-83.34991,117.5,243
8,2026-06-06T08:00,51.257553,-83.34991,94.3,248
9,2026-06-06T09:00,51.257553,-83.34991,82.4,254
10,2026-06-06T10:00,51.257553,-83.34991,71.1,258
11,2026-06-06T11:00,51.257553,-83.34991,66.1,267
12,2026-06-06T12:00,51.257553,-83.34991,57.2,280
13,2026-06-06T13:00,51.257553,-83.34991,49.4,299
14,2026-06-06T14:00,51.257553,-83.34991,49.2,315
15,2026-06-06T15:00,51.257553,-83.34991,58.0,333
16,2026-06-06T16:00,51.257553,-83.34991,66.0,341
17,2026-06-06T17:00,51.257553,-83.34991,73.7,348
18,2026-06-06T18:00,51.257553,-83.34991,82.4,347
19,2026-06-06T19:00,51.257553,-83.34991,82.7,347
20,2026-06-06T20:00,51.257553,-83.34991,78.2,342
21,2026-06-06T21:00,51.257553,-83.34991,77.1,339
22,2026-06-06T22:00,51.257553,-83.34991,91.5,341
23,2026-06-06T23:00,51.257553,-83.34991,91.9,340
24,2026-06-07T00:00,51.257553,-83.34991,92.7,339
25,2026-06-07T01:00,51.257553,-83.34991,95.7,340
26,2026-06-07T02:00,51.257553,-83.34991,105.5,343
27,2026-06-07T03:00,51.257553,-83.34991,119.0,345
28,2026-06-07T04:00,51.257553,-83.34991,124.9,346
29,2026-06-07T05:00,51.257553,-83.34991,118.2,345
30,2026-06-07T06:00,51.257553,-83.34991,110.8,342
31,2026-06-07T07:00,51.257553,-83.34991,102.5,339
32,2026-06-07T08:00,51.257553,-83.34991,94.1,337
33,2026-06-07T09:00,51.257553,-83.34991,85.9,335
34,2026-06-07T10:00,51.257553,-83.34991,81.6,334
35,2026-06-07T11:00,51.257553,-83.34991,79.0,336
36,2026-06-07T12:00,51.257553,-83.34991,77.5,338
37,2026-06-07T13:00,51.257553,-83.34991,73.6,341
38,2026-06-07T14:00,51.257553,-83.34991,70.4,346
39,2026-06-07T15:00,51.257553,-83.34991,65.9,350
40,2026-06-07T16:00,51.257553,-83.34991,60.4,353
41,2026-06-07T17:00,51.257553,-83.34991,58.2,352
42,2026-06-07T18:00,51.257553,-83.34991,53.0,347
43,2026-06-07T19:00,51.257553,-83.34991,48.6,340
44,2026-06-07T20:00,51.257553,-83.34991,46.7,331
45,2026-06-07T21:00,51.257553,-83.34991,41.6,327
46,2026-06-07T22:00,51.257553,-83.34991,37.6,333
47,2026-06-07T23:00,51.257553,-83.34991,32.0,326
0,2026-06-06T00:00,51.261814,-77.66878,131.7,263
1,2026-06-06T01:00,51.261814,-77.66878,133.1,263
2,2026-06-06T02:00,51.261814,-77.66878,134.1,263
3,2026-06-06T03:00,51.261814,-77.66878,138.9,264
4,2026-06-06T04:00,51.261814,-77.66878,132.5,265
5,2026-06-06T05:00,51.261814,-77.66878,134.4,262
6,2026-06-06T06:00,51.261814,-77.66878,137.7,260
7,2026-06-06T07:00,51.261814,-77.66878,139.8,258
8,2026-06-06T08:00,51.261814,-77.66878,133.0,255
9,2026-06-06T09:00,51.261814,-77.66878,124.9,252
10,2026-06-06T10:00,51.261814,-77.66878,120.9,246
11,2026-06-06T11:00,51.261814,-77.66878,124.1,240
12,2026-06-06T12:00,51.261814,-77.66878,128.8,236
13,2026-06-06T13:00,51.261814,-77.66878,124.8,237
14,2026-06-06T14:00,51.261814,-77.66878,109.9,234
15,2026-06-06T15:00,51.261814,-77.66878,94.6,231
16,2026-06-06T16:00,51.261814,-77.66878,80.6,226
17,2026-06-06T17:00,51.261814,-77.66878,73.1,222
18,2026-06-06T18:00,51.261814,-77.66878,65.0,218
19,2026-06-06T19:00,51.261814,-77.66878,54.6,213
20,2026-06-06T20:00,51.261814,-77.66878,44.5,207
21,2026-06-06T21:00,51.261814,-77.66878,35.7,200
22,2026-06-06T22:00,51.261814,-77.66878,22.9,186
23,2026-06-06T23:00,51.261814,-77.66878,12.4,209
24,2026-06-07T00:00,51.261814,-77.66878,2.4,90
25,2026-06-07T01:00,51.261814,-77.66878,9.7,30
26,2026-06-07T02:00,51.261814,-77.66878,18.3,23
27,2026-06-07T03:00,51.261814,-77.66878,24.7,23
28,2026-06-07T04:00,51.261814,-77.66878,29.4,12
29,2026-06-07T05:00,51.261814,-77.66878,34.9,4
30,2026-06-07T06:00,51.261814,-77.66878,40.8,360
31,2026-06-07T07:00,51.261814,-77.66878,46.2,351
32,2026-06-07T08:00,51.261814,-77.66878,51.3,344
33,2026-06-07T09:00,51.261814,-77.66878,56.6,339
34,2026-06-07T10:00,51.261814,-77.66878,71.9,345
35,2026-06-07T11:00,51.261814,-77.66878,86.4,350
36,2026-06-07T12:00,51.261814,-77.66878,101.5,353
37,2026-06-07T13:00,51.261814,-77.66878,111.2,353
38,2026-06-07T14:00,51.261814,-77.66878,121.0,353
39,2026-06-07T15:00,51.261814,-77.66878,130.8,352
40,2026-06-07T16:00,51.261814,-77.66878,130.7,353
41,2026-06-07T17:00,51.261814,-77.66878,130.5,353
42,2026-06-07T18:00,51.261814,-77.66878,129.1,354
43,2026-06-07T19:00,51.261814,-77.66878,124.4,353
44,2026-06-07T20:00,51.261814,-77.66878,119.7,353
45,2026-06-07T21:00,51.261814,-77.66878,113.9,352
46,2026-06-07T22:00,51.261814,-77.66878,105.1,353
47,2026-06-07T23:00,51.261814,-77.66878,96.4,355
0,2026-06-06T00:00,51.28295,-72.0,111.0,292
1,2026-06-06T01:00,51.28295,-72.0,108.3,291
2,2026-06-06T02:00,51.28295,-72.0,106.7,291
3,2026-06-06T03:00,51.28295,-72.0,111.9,293
4,2026-06-06T04:00,51.28295,-72.0,124.6,294
5,2026-06-06T05:00,51.28295,-72.0,139.6,294
6,2026-06-06T06:00,51.28295,-72.0,150.6,292
7,2026-06-06T07:00,51.28295,-72.0,144.0,291
8,2026-06-06T08:00,51.28295,-72.0,137.6,294
9,2026-06-06T09:00,51.28295,-72.0,141.6,287
10,2026-06-06T10:00,51.28295,-72.0,138.9,282
11,2026-06-06T11:00,51.28295,-72.0,132.9,277
12,2026-06-06T12:00,51.28295,-72.0,128.7,274
13,2026-06-06T13:00,51.28295,-72.0,127.3,272
14,2026-06-06T14:00,51.28295,-72.0,127.2,270
15,2026-06-06T15:00,51.28295,-72.0,122.5,267
16,2026-06-06T16:00,51.28295,-72.0,122.5,267
17,2026-06-06T17:00,51.28295,-72.0,115.3,268
18,2026-06-06T18:00,51.28295,-72.0,106.4,263
19,2026-06-06T19:00,51.28295,-72.0,101.3,256
20,2026-06-06T20:00,51.28295,-72.0,99.9,254
21,2026-06-06T21:00,51.28295,-72.0,97.5,256
22,2026-06-06T22:00,51.28295,-72.0,92.7,260
23,2026-06-06T23:00,51.28295,-72.0,88.4,262
24,2026-06-07T00:00,51.28295,-72.0,82.3,262
25,2026-06-07T01:00,51.28295,-72.0,76.4,262
26,2026-06-07T02:00,51.28295,-72.0,69.6,272
27,2026-06-07T03:00,51.28295,-72.0,59.1,283
28,2026-06-07T04:00,51.28295,-72.0,51.0,297
29,2026-06-07T05:00,51.28295,-72.0,53.6,310
30,2026-06-07T06:00,51.28295,-72.0,61.3,320
31,2026-06-07T07:00,51.28295,-72.0,62.6,324
32,2026-06-07T08:00,51.28295,-72.0,62.6,324
33,2026-06-07T09:00,51.28295,-72.0,64.3,323
34,2026-06-07T10:00,51.28295,-72.0,69.8,333
35,2026-06-07T11:00,51.28295,-72.0,78.6,341
36,2026-06-07T12:00,51.28295,-72.0,91.8,349
37,2026-06-07T13:00,51.28295,-72.0,98.9,354
38,2026-06-07T14:00,51.28295,-72.0,108.4,355
39,2026-06-07T15:00,51.28295,-72.0,123.7,358
40,2026-06-07T16:00,51.28295,-72.0,140.4,360
41,2026-06-07T17:00,51.28295,-72.0,163.4,3
42,2026-06-07T18:00,51.28295,-72.0,172.9,2
43,2026-06-07T19:00,51.28295,-72.0,175.2,360
44,2026-06-07T20:00,51.28295,-72.0,175.5,356
45,2026-06-07T21:00,51.28295,-72.0,167.2,356
46,2026-06-07T22:00,51.28295,-72.0,175.6,356
47,2026-06-07T23:00,51.28295,-72.0,182.9,356
0,2026-06-06T00:00,51.28295,-66.32434,117.4,307
1,2026-06-06T01:00,51.28295,-66.32434,110.4,307
2,2026-06-06T02:00,51.28295,-66.32434,103.9,306
3,2026-06-06T03:00,51.28295,-66.32434,99.9,305
4,2026-06-06T04:00,51.28295,-66.32434,97.2,305
5,2026-06-06T05:00,51.28295,-66.32434,93.6,306
6,2026-06-06T06:00,51.28295,-66.32434,88.2,304
7,2026-06-06T07:00,51.28295,-66.32434,83.4,300
8,2026-06-06T08:00,51.28295,-66.32434,83.7,295
9,2026-06-06T09:00,51.28295,-66.32434,91.6,292
10,2026-06-06T10:00,51.28295,-66.32434,103.0,291
11,2026-06-06T11:00,51.28295,-66.32434,111.9,293
12,2026-06-06T12:00,51.28295,-66.32434,134.8,298
13,2026-06-06T13:00,51.28295,-66.32434,139.0,296
14,2026-06-06T14:00,51.28295,-66.32434,140.9,290
15,2026-06-06T15:00,51.28295,-66.32434,145.7,287
16,2026-06-06T16:00,51.28295,-66.32434,146.1,284
17,2026-06-06T17:00,51.28295,-66.32434,147.4,280
18,2026-06-06T18:00,51.28295,-66.32434,144.1,278
19,2026-06-06T19:00,51.28295,-66.32434,151.5,278
20,2026-06-06T20:00,51.28295,-66.32434,146.3,277
21,2026-06-06T21:00,51.28295,-66.32434,140.5,272
22,2026-06-06T22:00,51.28295,-66.32434,138.1,268
23,2026-06-06T23:00,51.28295,-66.32434,136.0,265
24,2026-06-07T00:00,51.28295,-66.32434,133.7,265
25,2026-06-07T01:00,51.28295,-66.32434,130.0,261
26,2026-06-07T02:00,51.28295,-66.32434,131.2,261
27,2026-06-07T03:00,51.28295,-66.32434,127.9,264
28,2026-06-07T04:00,51.28295,-66.32434,122.6,267
29,2026-06-07T05:00,51.28295,-66.32434,110.4,269
30,2026-06-07T06:00,51.28295,-66.32434,102.0,270
31,2026-06-07T07:00,51.28295,-66.32434,96.0,271
32,2026-06-07T08:00,51.28295,-66.32434,93.6,271
33,2026-06-07T09:00,51.28295,-66.32434,90.1,272
34,2026-06-07T10:00,51.28295,-66.32434,81.9,275
35,2026-06-07T11:00,51.28295,-66.32434,73.7,277
36,2026-06-07T12:00,51.28295,-66.32434,69.9,286
37,2026-06-07T13:00,51.28295,-66.32434,66.0,295
38,2026-06-07T14:00,51.28295,-66.32434,59.7,300
39,2026-06-07T15:00,51.28295,-66.32434,54.5,310
40,2026-06-07T16:00,51.28295,-66.32434,58.8,321
41,2026-06-07T17:00,51.28295,-66.32434,62.8,331
42,2026-06-07T18:00,51.28295,-66.32434,67.9,343
43,2026-06-07T19:00,51.28295,-66.32434,77.0,349
44,2026-06-07T20:00,51.28295,-66.32434,78.7,352
45,2026-06-07T21:00,51.28295,-66.32434,85.5,355
46,2026-06-07T22:00,51.28295,-66.32434,94.9,357
47,2026-06-07T23:00,51.28295,-66.32434,100.8,359
0,2026-06-06T00:00,51.28295,-60.64865,138.8,305
1,2026-06-06T01:00,51.28295,-60.64865,147.5,309
2,2026-06-06T02:00,51.28295,-60.64865,154.3,310
3,2026-06-06T03:00,51.28295,-60.64865,155.6,308
4,2026-06-06T04:00,51.28295,-60.64865,154.8,306
5,2026-06-06T05:00,51.28295,-60.64865,153.2,305
6,2026-06-06T06:00,51.28295,-60.64865,154.8,308
7,2026-06-06T07:00,51.28295,-60.64865,157.9,313
8,2026-06-06T08:00,51.28295,-60.64865,153.6,314
9,2026-06-06T09:00,51.28295,-60.64865,144.6,311
10,2026-06-06T10:00,51.28295,-60.64865,139.1,309
11,2026-06-06T11:00,51.28295,-60.64865,133.2,306
12,2026-06-06T12:00,51.28295,-60.64865,123.5,299
13,2026-06-06T13:00,51.28295,-60.64865,112.5,292
14,2026-06-06T14:00,51.28295,-60.64865,110.1,290
15,2026-06-06T15:00,51.28295,-60.64865,122.0,294
16,2026-06-06T16:00,51.28295,-60.64865,135.9,295
17,2026-06-06T17:00,51.28295,-60.64865,152.1,294
18,2026-06-06T18:00,51.28295,-60.64865,158.3,296
19,2026-06-06T19:00,51.28295,-60.64865,164.0,293
20,2026-06-06T20:00,51.28295,-60.64865,164.0,293
21,2026-06-06T21:00,51.28295,-60.64865,157.8,292
22,2026-06-06T22:00,51.28295,-60.64865,162.4,289
23,2026-06-06T23:00,51.28295,-60.64865,168.6,286
24,2026-06-07T00:00,51.28295,-60.64865,166.2,283
25,2026-06-07T01:00,51.28295,-60.64865,164.5,280
26,2026-06-07T02:00,51.28295,-60.64865,167.8,276
27,2026-06-07T03:00,51.28295,-60.64865,166.9,272
28,2026-06-07T04:00,51.28295,-60.64865,165.6,270
29,2026-06-07T05:00,51.28295,-60.64865,164.4,269
30,2026-06-07T06:00,51.28295,-60.64865,163.4,267
31,2026-06-07T07:00,51.28295,-60.64865,159.1,265
32,2026-06-07T08:00,51.28295,-60.64865,157.5,262
33,2026-06-07T09:00,51.28295,-60.64865,156.5,259
34,2026-06-07T10:00,51.28295,-60.64865,153.4,256
35,2026-06-07T11:00,51.28295,-60.64865,151.4,252
36,2026-06-07T12:00,51.28295,-60.64865,152.0,249
37,2026-06-07T13:00,51.28295,-60.64865,151.6,247
38,2026-06-07T14:00,51.28295,-60.64865,152.1,246
39,2026-06-07T15:00,51.28295,-60.64865,147.7,246
40,2026-06-07T16:00,51.28295,-60.64865,137.5,245
41,2026-06-07T17:00,51.28295,-60.64865,120.9,246
42,2026-06-07T18:00,51.28295,-60.64865,106.5,247
43,2026-06-07T19:00,51.28295,-60.64865,100.4,245
44,2026-06-07T20:00,51.28295,-60.64865,90.3,247
45,2026-06-07T21:00,51.28295,-60.64865,81.3,248
46,2026-06-07T22:00,51.28295,-60.64865,68.7,251
47,2026-06-07T23:00,51.28295,-60.64865,60.0,254
0,2026-06-06T00:00,51.28295,-54.972992,122.6,286
1,2026-06-06T01:00,51.28295,-54.972992,122.2,290
2,2026-06-06T02:00,51.28295,-54.972992,120.6,292
3,2026-06-06T03:00,51.28295,-54.972992,117.6,295
4,2026-06-06T04:00,51.28295,-54.972992,115.9,297
5,2026-06-06T05:00,51.28295,-54.972992,117.1,299
6,2026-06-06T06:00,51.28295,-54.972992,120.0,301
7,2026-06-06T07:00,51.28295,-54.972992,123.7,300
8,2026-06-06T08:00,51.28295,-54.972992,125.9,301
9,2026-06-06T09:00,51.28295,-54.972992,128.9,302
10,2026-06-06T10:00,51.28295,-54.972992,135.5,305
11,2026-06-06T11:00,51.28295,-54.972992,147.4,307
12,2026-06-06T12:00,51.28295,-54.972992,163.6,310
13,2026-06-06T13:00,51.28295,-54.972992,176.4,310
14,2026-06-06T14:00,51.28295,-54.972992,175.5,307
15,2026-06-06T15:00,51.28295,-54.972992,172.4,305
16,2026-06-06T16:00,51.28295,-54.972992,167.1,302
17,2026-06-06T17:00,51.28295,-54.972992,155.8,300
18,2026-06-06T18:00,51.28295,-54.972992,142.2,298
19,2026-06-06T19:00,51.28295,-54.972992,134.7,296
20,2026-06-06T20:00,51.28295,-54.972992,135.3,295
21,2026-06-06T21:00,51.28295,-54.972992,143.3,295
22,2026-06-06T22:00,51.28295,-54.972992,160.3,301
23,2026-06-06T23:00,51.28295,-54.972992,185.2,301
24,2026-06-07T00:00,51.28295,-54.972992,183.6,298
25,2026-06-07T01:00,51.28295,-54.972992,175.5,296
26,2026-06-07T02:00,51.28295,-54.972992,176.7,294
27,2026-06-07T03:00,51.28295,-54.972992,179.4,292
28,2026-06-07T04:00,51.28295,-54.972992,180.7,287
29,2026-06-07T05:00,51.28295,-54.972992,183.1,284
30,2026-06-07T06:00,51.28295,-54.972992,180.8,281
31,2026-06-07T07:00,51.28295,-54.972992,179.7,279
32,2026-06-07T08:00,51.28295,-54.972992,177.6,277
33,2026-06-07T09:00,51.28295,-54.972992,174.3,273
34,2026-06-07T10:00,51.28295,-54.972992,171.7,272
35,2026-06-07T11:00,51.28295,-54.972992,171.6,270
36,2026-06-07T12:00,51.28295,-54.972992,169.4,268
37,2026-06-07T13:00,51.28295,-54.972992,167.6,264
38,2026-06-07T14:00,51.28295,-54.972992,170.6,263
39,2026-06-07T15:00,51.28295,-54.972992,171.6,260
40,2026-06-07T16:00,51.28295,-54.972992,171.2,257
41,2026-06-07T17:00,51.28295,-54.972992,172.4,254
42,2026-06-07T18:00,51.28295,-54.972992,173.8,251
43,2026-06-07T19:00,51.28295,-54.972992,169.4,249
44,2026-06-07T20:00,51.28295,-54.972992,164.9,249
45,2026-06-07T21:00,51.28295,-54.972992,167.4,250
46,2026-06-07T22:00,51.28295,-54.972992,175.1,246
47,2026-06-07T23:00,51.28295,-54.972992,186.8,244
0,2026-06-06T00:00,55.641476,-140.02028,60.7,38
1,2026-06-06T01:00,55.641476,-140.02028,51.7,31
2,2026-06-06T02:00,55.641476,-140.02028,44.6,24
3,2026-06-06T03:00,55.641476,-140.02028,37.0,13
4,2026-06-06T04:00,55.641476,-140.02028,31.3,4
5,2026-06-06T05:00,55.641476,-140.02028,26.8,350
6,2026-06-06T06:00,55.641476,-140.02028,22.6,328
7,2026-06-06T07:00,55.641476,-140.02028,21.6,304
8,2026-06-06T08:00,55.641476,-140.02028,22.9,276
9,2026-06-06T09:00,55.641476,-140.02028,28.2,258
10,2026-06-06T10:00,55.641476,-140.02028,34.4,245
11,2026-06-06T11:00,55.641476,-140.02028,37.3,237
12,2026-06-06T12:00,55.641476,-140.02028,41.0,232
13,2026-06-06T13:00,55.641476,-140.02028,44.1,225
14,2026-06-06T14:00,55.641476,-140.02028,50.2,220
15,2026-06-06T15:00,55.641476,-140.02028,51.3,213
16,2026-06-06T16:00,55.641476,-140.02028,56.6,212
17,2026-06-06T17:00,55.641476,-140.02028,49.2,225
18,2026-06-06T18:00,55.641476,-140.02028,46.7,241
19,2026-06-06T19:00,55.641476,-140.02028,47.3,234
20,2026-06-06T20:00,55.641476,-140.02028,53.5,228
21,2026-06-06T21:00,55.641476,-140.02028,62.1,229
22,2026-06-06T22:00,55.641476,-140.02028,66.2,226
23,2026-06-06T23:00,55.641476,-140.02028,81.7,240
24,2026-06-07T00:00,55.641476,-140.02028,109.3,231
25,2026-06-07T01:00,55.641476,-140.02028,95.9,223
26,2026-06-07T02:00,55.641476,-140.02028,79.6,211
27,2026-06-07T03:00,55.641476,-140.02028,80.5,200
28,2026-06-07T04:00,55.641476,-140.02028,74.7,186
29,2026-06-07T05:00,55.641476,-140.02028,79.3,177
30,2026-06-07T06:00,55.641476,-140.02028,81.0,168
31,2026-06-07T07:00,55.641476,-140.02028,83.5,162
32,2026-06-07T08:00,55.641476,-140.02028,79.8,159
33,2026-06-07T09:00,55.641476,-140.02028,83.6,159
34,2026-06-07T10:00,55.641476,-140.02028,84.8,155
35,2026-06-07T11:00,55.641476,-140.02028,84.9,151
36,2026-06-07T12:00,55.641476,-140.02028,91.8,154
37,2026-06-07T13:00,55.641476,-140.02028,88.6,152
38,2026-06-07T14:00,55.641476,-140.02028,85.5,146
39,2026-06-07T15:00,55.641476,-140.02028,85.5,146
40,2026-06-07T16:00,55.641476,-140.02028,80.3,148
41,2026-06-07T17:00,55.641476,-140.02028,78.5,141
42,2026-06-07T18:00,55.641476,-140.02028,79.8,135
43,2026-06-07T19:00,55.641476,-140.02028,78.1,135
44,2026-06-07T20:00,55.641476,-140.02028,77.2,134
45,2026-06-07T21:00,55.641476,-140.02028,79.8,134
46,2026-06-07T22:00,55.641476,-140.02028,76.5,131
47,2026-06-07T23:00,55.641476,-140.02028,73.2,131
0,2026-06-06T00:00,55.641476,-134.36105,122.8,39
1,2026-06-06T01:00,55.641476,-134.36105,117.6,36
2,2026-06-06T02:00,55.641476,-134.36105,118.5,34
3,2026-06-06T03:00,55.641476,-134.36105,116.7,30
4,2026-06-06T04:00,55.641476,-134.36105,110.6,26
5,2026-06-06T05:00,55.641476,-134.36105,103.4,22
6,2026-06-06T06:00,55.641476,-134.36105,99.4,20
7,2026-06-06T07:00,55.641476,-134.36105,93.7,19
8,2026-06-06T08:00,55.641476,-134.36105,87.4,16
9,2026-06-06T09:00,55.641476,-134.36105,81.5,14
10,2026-06-06T10:00,55.641476,-134.36105,74.2,9
11,2026-06-06T11:00,55.641476,-134.36105,67.2,1
12,2026-06-06T12:00,55.641476,-134.36105,62.6,356
13,2026-06-06T13:00,55.641476,-134.36105,57.2,350
14,2026-06-06T14:00,55.641476,-134.36105,50.6,346
15,2026-06-06T15:00,55.641476,-134.36105,44.8,340
16,2026-06-06T16:00,55.641476,-134.36105,38.7,330
17,2026-06-06T17:00,55.641476,-134.36105,33.2,319
18,2026-06-06T18:00,55.641476,-134.36105,29.3,305
19,2026-06-06T19:00,55.641476,-134.36105,28.8,287
20,2026-06-06T20:00,55.641476,-134.36105,28.8,268
21,2026-06-06T21:00,55.641476,-134.36105,33.0,251
22,2026-06-06T22:00,55.641476,-134.36105,38.3,238
23,2026-06-06T23:00,55.641476,-134.36105,43.5,231
24,2026-06-07T00:00,55.641476,-134.36105,45.0,226
25,2026-06-07T01:00,55.641476,-134.36105,44.3,229
26,2026-06-07T02:00,55.641476,-134.36105,40.8,242
27,2026-06-07T03:00,55.641476,-134.36105,42.8,259
28,2026-06-07T04:00,55.641476,-134.36105,49.4,276
29,2026-06-07T05:00,55.641476,-134.36105,51.3,286
30,2026-06-07T06:00,55.641476,-134.36105,44.4,272
31,2026-06-07T07:00,55.641476,-134.36105,41.0,255
32,2026-06-07T08:00,55.641476,-134.36105,33.3,244
33,2026-06-07T09:00,55.641476,-134.36105,27.2,221
34,2026-06-07T10:00,55.641476,-134.36105,32.3,195
35,2026-06-07T11:00,55.641476,-134.36105,34.9,176
36,2026-06-07T12:00,55.641476,-134.36105,43.5,174
37,2026-06-07T13:00,55.641476,-134.36105,48.5,171
38,2026-06-07T14:00,55.641476,-134.36105,52.0,161
39,2026-06-07T15:00,55.641476,-134.36105,55.8,155
40,2026-06-07T16:00,55.641476,-134.36105,61.2,152
41,2026-06-07T17:00,55.641476,-134.36105,64.2,147
42,2026-06-07T18:00,55.641476,-134.36105,68.6,144
43,2026-06-07T19:00,55.641476,-134.36105,72.5,141
44,2026-06-07T20:00,55.641476,-134.36105,74.1,140
45,2026-06-07T21:00,55.641476,-134.36105,75.6,138
46,2026-06-07T22:00,55.641476,-134.36105,78.1,135
47,2026-06-07T23:00,55.641476,-134.36105,79.8,133
0,2026-06-06T00:00,55.641476,-128.70183,67.7,53
1,2026-06-06T01:00,55.641476,-128.70183,65.8,52
2,2026-06-06T02:00,55.641476,-128.70183,67.2,49
3,2026-06-06T03:00,55.641476,-128.70183,67.9,44
4,2026-06-06T04:00,55.641476,-128.70183,70.7,40
5,2026-06-06T05:00,55.641476,-128.70183,74.2,39
6,2026-06-06T06:00,55.641476,-128.70183,77.8,38
7,2026-06-06T07:00,55.641476,-128.70183,83.0,37
8,2026-06-06T08:00,55.641476,-128.70183,88.3,37
9,2026-06-06T09:00,55.641476,-128.70183,97.2,35
10,2026-06-06T10:00,55.641476,-128.70183,102.0,37
11,2026-06-06T11:00,55.641476,-128.70183,104.5,34
12,2026-06-06T12:00,55.641476,-128.70183,111.8,30
13,2026-06-06T13:00,55.641476,-128.70183,121.8,28
14,2026-06-06T14:00,55.641476,-128.70183,125.0,27
15,2026-06-06T15:00,55.641476,-128.70183,123.1,24
16,2026-06-06T16:00,55.641476,-128.70183,120.0,20
17,2026-06-06T17:00,55.641476,-128.70183,115.8,17
